Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Data_Type,Measure,Year,Month,Quarter,Month_Name,Previous_Value,Growth_Rate,Category,demographic_type,demographic_field
UK_TOTAL,United Kingdom,2015 Dec,2015-12-01,2962.0,households_demographic,,V_F_UC_HOUSEHOLDS,2015,12,4,December,1253.0,136.39,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2015 Dec,2015-12-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2015,12,4,December,2962.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,159561.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,1,1,January,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,11120.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,1,1,January,159561.0,-93.03,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,1288.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,1,1,January,11120.0,-88.42,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,3211.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,1,1,January,1288.0,149.3,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jan,2016-01-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,1,1,January,3211.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,182504.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,2,1,February,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,12520.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,2,1,February,182504.0,-93.14,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,1423.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,2,1,February,12520.0,-88.63,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,3593.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,2,1,February,1423.0,152.49,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Feb,2016-02-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,2,1,February,3593.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,201312.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,3,1,March,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,13866.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,3,1,March,201312.0,-93.11,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,1530.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,3,1,March,13866.0,-88.97,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,3939.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,3,1,March,1530.0,157.45,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Mar,2016-03-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,3,1,March,3939.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,219858.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,4,2,April,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,15768.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,4,2,April,219858.0,-92.83,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,1712.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,4,2,April,15768.0,-89.14,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,4447.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,4,2,April,1712.0,159.75,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Apr,2016-04-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,4,2,April,4447.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 May,2016-05-01,235580.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,5,2,May,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 May,2016-05-01,17593.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,5,2,May,235580.0,-92.53,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 May,2016-05-01,1961.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,5,2,May,17593.0,-88.85,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 May,2016-05-01,5052.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,5,2,May,1961.0,157.62,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 May,2016-05-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,5,2,May,5052.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,251434.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,6,2,June,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,19796.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,6,2,June,251434.0,-92.13,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,2250.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,6,2,June,19796.0,-88.63,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,5829.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,6,2,June,2250.0,159.07,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jun,2016-06-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,6,2,June,5829.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,276893.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,7,3,July,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,23119.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,7,3,July,276893.0,-91.65,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,2712.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,7,3,July,23119.0,-88.27,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,6961.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,7,3,July,2712.0,156.67,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Jul,2016-07-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,7,3,July,6961.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,299415.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,8,3,August,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,26004.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,8,3,August,299415.0,-91.32,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,3030.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,8,3,August,26004.0,-88.35,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,7851.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,8,3,August,3030.0,159.11,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Aug,2016-08-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,8,3,August,7851.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,316333.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,9,3,September,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,29025.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,9,3,September,316333.0,-90.82,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,3405.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,9,3,September,29025.0,-88.27,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,8914.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,9,3,September,3405.0,161.79,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Sep,2016-09-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,9,3,September,8914.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,336570.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,10,4,October,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,32855.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,10,4,October,336570.0,-90.24,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,3867.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,10,4,October,32855.0,-88.23,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,10397.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,10,4,October,3867.0,168.86,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Oct,2016-10-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,10,4,October,10397.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,346671.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,11,4,November,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,36016.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,11,4,November,346671.0,-89.61,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,4291.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,11,4,November,36016.0,-88.09,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,11666.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,11,4,November,4291.0,171.87,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Nov,2016-11-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,11,4,November,11666.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,355575.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,12,4,December,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,39309.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,12,4,December,355575.0,-88.94,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,4679.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,12,4,December,39309.0,-88.1,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,12975.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,12,4,December,4679.0,177.3,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2016 Dec,2016-12-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2016,12,4,December,12975.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Jan,2017-01-01,362768.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,1,1,January,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Jan,2017-01-01,43559.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,1,1,January,362768.0,-87.99,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Jan,2017-01-01,5193.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,1,1,January,43559.0,-88.08,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Jan,2017-01-01,14578.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,1,1,January,5193.0,180.72,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Jan,2017-01-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,1,1,January,14578.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Feb,2017-02-01,381722.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,2,1,February,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Feb,2017-02-01,47947.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,2,1,February,381722.0,-87.44,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Feb,2017-02-01,5804.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,2,1,February,47947.0,-87.89,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Feb,2017-02-01,16404.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,2,1,February,5804.0,182.63,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Feb,2017-02-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,2,1,February,16404.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Mar,2017-03-01,389891.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,3,1,March,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Mar,2017-03-01,52235.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,3,1,March,389891.0,-86.6,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Mar,2017-03-01,6363.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,3,1,March,52235.0,-87.82,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Mar,2017-03-01,18358.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,3,1,March,6363.0,188.51,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:4,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Mar,2017-03-01,0.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,3,1,March,18358.0,-100.0,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:99,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Apr,2017-04-01,400550.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,4,2,April,0.0,,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:1,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Apr,2017-04-01,57761.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,4,2,April,400550.0,-85.58,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:2,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
UK_TOTAL,United Kingdom,2017 Apr,2017-04-01,6911.0,households_demographic,,V_F_UC_HOUSEHOLDS,2017,4,2,April,57761.0,-88.04,str:value:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type:C_UC_FAMILY_TYPE:3,Family Type,str:field:UC_Households:V_F_UC_HOUSEHOLDS:hnfamily_type
